Section Index,Slip Rate (m/yr),Slip Rate Standard Deviation (m/yr)
428,0.005647500000000001,6.5173E-4
429,0.0059625,7.2838E-4
430,0.0049275,7.544800000000001E-4
431,0.00453753,7.3029E-4
432,0.0034875,7.3954E-4
433,0.0013162500000000001,7.1132E-4
434,0.0014962500000000002,7.115200000000001E-4
435,0.001665,7.645800000000001E-4
436,0.0024749999999999998,7.880000000000001E-4
437,0.0024749999999999998,7.880000000000001E-4
438,0.003465,7.7822E-4
439,0.0078525,7.3297E-4
440,0.007672500000000001,6.325699999999999E-4
441,0.0074025,6.2486E-4
442,0.0059175,7.449000000000001E-4
443,0.0056025,6.106800000000001E-4
444,0.00392247,6.3315E-4
445,0.0019125000000000001,6.1686E-4
446,9.855E-4,3.6823E-4
447,9.765E-4,3.7715E-4
448,9.675E-4,3.8607999999999996E-4
449,0.0010665000000000002,2.6667000000000005E-4
450,0.0010665000000000002,2.6667000000000005E-4
451,6.3E-4,0.0016089000000000001
452,6.3E-4,0.0016089000000000001
453,0.004410000000000001,0.00221
454,0.004410000000000001,0.00221
455,5.850000000000001E-4,9.8807E-4
456,5.850000000000001E-4,9.8807E-4
457,6.525E-4,6.223600000000001E-4
458,4.275E-4,5.041900000000001E-4
459,5.175000000000001E-4,5.8646E-4
460,0.0018000000000000002,5.051E-4
461,0.0018000000000000002,5.051E-4
462,5.625000000000001E-4,5.2603E-4
463,0.0017775000000000002,5.892100000000001E-4
464,0.0017775000000000002,5.892100000000001E-4
465,4.41E-4,1.5706999999999999E-4
466,3.69E-4,1.5642E-4
467,9.675E-4,6.8042E-4
468,7.875E-4,6.7723E-4
469,7.875E-4,6.756900000000001E-4
470,2.2500000000000002E-4,9.841E-4
471,8.100000000000001E-4,0.0012998
472,4.20003E-4,0.001153
473,2.2500000000000002E-4,0.0010795
474,3.87E-4,1.5449E-4
475,4.5900000000000004E-4,1.4959E-4
476,4.3200000000000004E-4,1.5102E-4
477,4.5900000000000004E-4,1.5596E-4
478,0.0023625,6.060799999999999E-4
479,0.00273753,6.488500000000001E-4
480,0.0028125000000000003,7.194199999999999E-4
481,4.725000000000001E-4,4.7934E-4
482,2.0250000000000002E-4,5.159300000000001E-4
483,2.9250000000000006E-4,5.0321E-4
484,5.512500000000001E-4,5.7995E-4
485,7.65E-4,6.6306E-4
