Section Index,Slip Rate (m/yr),Slip Rate Standard Deviation (m/yr)
301,0.014081650733947754,0.0
302,0.016194427490234375,0.0
303,0.014250505447387696,0.0
304,0.022091964721679687,0.0
305,0.016821769714355467,0.0
306,0.02152634048461914,0.0
307,0.019071142196655275,0.0
308,0.024845407485961913,0.0
309,0.022040842056274414,0.0
310,0.025289045333862305,0.0
311,0.030727594375610352,0.0
312,0.021153921127319335,0.0
313,0.03241841506958008,0.0
314,0.031214651107788087,0.0
315,0.03256443405151367,0.0
316,0.035823551177978516,0.0
317,0.04266712188720703,0.0
318,0.03873436737060547,0.0
319,0.035005615234375,0.0
320,0.03995456314086914,0.0
321,0.04063059234619141,0.0
322,0.04063059234619141,0.0
323,0.03568164443969726,0.0
324,0.035364616394042966,0.0
325,0.03235516357421875,0.0
326,0.03604757690429688,0.0
327,0.04309177017211914,0.0
328,0.04610122299194336,0.0
329,0.03572361755371094,0.0
330,0.03268361282348633,0.0
331,0.03268361282348633,0.0
332,0.039453514099121095,0.0
333,0.04467908096313477,0.0
334,0.03608261489868164,0.0
335,0.03608261489868164,0.0
336,0.04512807846069336,0.0
337,0.04512807846069336,0.0
338,0.044567169189453124,0.0
339,0.03644161605834961,0.0
340,0.03644161605834961,0.0
341,0.04236798095703125,0.0
342,0.03644161605834961,0.0
343,0.03644161605834961,0.0
344,0.04276052474975586,0.0
345,0.03680061721801758,0.0
346,0.03256971740722656,0.0
347,0.03680061721801758,0.0
348,0.03680061721801758,0.0
349,0.04317766571044922,0.0
350,0.04317766571044922,0.0
351,0.03715961456298828,0.0
352,0.04631122970581055,0.0
353,0.03726326370239258,0.0
354,0.03751861572265625,0.0
355,0.03751861572265625,0.0
356,0.03988360595703125,0.0
357,0.03953874206542969,0.0
358,0.052133850097656254,0.0
359,0.03787761306762696,0.0
360,0.05024053192138672,0.0
361,0.05456649780273438,0.0
362,0.03132131576538086,0.0
363,0.03132131576538086,0.0
364,0.06550498199462891,0.0
365,0.04214613723754883,0.0
366,0.046599700927734376,0.0
367,0.03110603713989258,0.0
368,0.031618175506591795,0.0
369,0.03520558547973633,0.0
370,0.04703722381591797,0.0
371,0.022003316879272462,0.0
372,0.04409204864501953,0.0
373,0.03890805053710938,0.0
374,0.020909248352050783,0.0
375,0.03808430480957031,0.0
376,0.03155832672119141,0.0
377,0.033466537475585936,0.0
378,0.03022310829162598,0.0
379,0.019445619583129882,0.0
380,0.022718938827514648,0.0
381,0.02094537353515625,0.0
382,0.02094537353515625,0.0
383,0.03050164031982422,0.0
384,0.019623191833496093,0.0
385,0.021136640548706054,0.0
386,0.021136640548706054,0.0
387,0.04127389144897461,0.0
388,0.03976044464111328,0.0
389,0.03105870246887207,0.0
390,0.03258584976196289,0.0
391,0.03258584976196289,0.0
392,0.05340047073364258,0.0
393,0.03105870246887207,0.0
394,0.031337234497070314,0.0
395,0.02965858459472656,0.0
396,0.04305791091918945,0.0
397,0.044736560821533204,0.0
398,0.04050407791137695,0.0
399,0.04039061355590821,0.0
400,0.031615766525268554,0.0
401,0.031615766525268554,0.0
402,0.031615766525268554,0.0
403,0.056040897369384765,0.0
404,0.04074961471557617,0.0
405,0.04686571502685547,0.0
406,0.031894298553466795,0.0
407,0.051569297790527345,0.0
408,0.05382007217407227,0.0
409,0.04893947219848633,0.0
410,0.06686205291748047,0.0
411,0.05521775817871094,0.0
412,0.05201964569091797,0.0
413,0.05201964569091797,0.0
414,0.04942544555664063,0.0
415,0.04942544555664063,0.0
416,0.05534104537963867,0.0
417,0.051452781677246096,0.0
418,0.054036312103271485,0.0
419,0.06750339508056641,0.0
420,0.05460664367675781,0.0
421,0.05269047164916992,0.0
422,0.043512596130371096,0.0
423,0.037610145568847654,0.0
424,0.042773670196533206,0.0
425,0.03307595443725586,0.0
426,0.03307595443725586,0.0
427,0.03307595443725586,0.0
428,0.04296141815185547,0.0
429,0.037210906982421875,0.0
430,0.04501754379272461,0.0
431,0.033357429504394534,0.0
432,0.033357429504394534,0.0
433,0.044055213928222654,0.0
434,0.044055213928222654,0.0
435,0.050719833374023436,0.0
436,0.0438784065246582,0.0
437,0.04290361022949219,0.0
438,0.051361770629882814,0.0
439,0.04599408340454102,0.0
440,0.043262611389160155,0.0
441,0.043262611389160155,0.0
442,0.03626879501342774,0.0
443,0.03626879501342774,0.0
444,0.03626879501342774,0.0
445,0.03896254348754883,0.0
446,0.022090490341186524,0.0
447,0.03656975936889648,0.0
448,0.03656975936889648,0.0
449,0.03656975936889648,0.0
450,0.036870723724365236,0.0
451,0.036870723724365236,0.0
