Iteration,Time (ms),# Perturbations,# Worse Values Kept,# Non-Zero,Total Energy,Equality Energy,Entropy Energy,Inequality Energy,Uncertain Slip Rate,Paleoseismic Event Rate,Laplacian Smoothing (52 parents),Rupture Rate Minimization,Uncertain MFD Equality
1190031104,2738775,5833588,248872,989,4645.992,4645.992,0.0,0.0,2766.231,863.2225,30.976452,0.44317296,985.11896
1203277843,2769943,5858213,249512,993,4645.5083,4645.5083,0.0,0.0,2766.1436,863.0118,31.020872,0.4433856,984.8886
1216408404,2801048,5880724,250082,985,4645.13,4645.13,0.0,0.0,2765.8933,862.83417,30.996964,0.4425239,984.9631
1229209618,2832144,5905326,250706,978,4644.995,4644.995,0.0,0.0,2766.0044,862.68005,31.007265,0.44190758,984.86163
1244165022,2863292,5931407,251371,986,4644.455,4644.455,0.0,0.0,2765.6636,862.71234,31.038445,0.44184637,984.5991
1256751691,2894452,5955570,251993,969,4644.1616,4644.1616,0.0,0.0,2765.583,862.57764,31.001747,0.44188565,984.55743
1269610827,2925531,5980296,252647,974,4644.0522,4644.0522,0.0,0.0,2765.5696,862.43933,30.95078,0.44272897,984.6497
1282412608,2956599,6003623,253251,985,4643.891,4643.891,0.0,0.0,2765.6233,862.29205,30.974806,0.4424578,984.55835
1294253323,2987735,6025458,253782,975,4643.5547,4643.5547,0.0,0.0,2765.567,862.2341,30.95807,0.44253623,984.35297
1308142491,3018872,6050221,254467,957,4643.186,4643.186,0.0,0.0,2765.568,862.0736,30.956516,0.4429184,984.1445
1321689528,3049963,6072602,255020,957,4642.719,4642.719,0.0,0.0,2765.177,861.9974,30.972528,0.44314647,984.1294
1333988654,3081115,6095138,255577,960,4642.62,4642.62,0.0,0.0,2765.204,861.9457,30.930052,0.4425144,984.09814
1348061918,3112179,6119017,256168,942,4642.3784,4642.3784,0.0,0.0,2765.1333,861.766,30.89925,0.44243172,984.1377
1362534101,3143975,6141375,256764,924,4642.1553,4642.1553,0.0,0.0,2765.067,861.6264,30.945486,0.44299215,984.07385
1376997326,3175167,6164149,257396,934,4641.9917,4641.9917,0.0,0.0,2764.7778,861.6685,30.954523,0.44402316,984.1469
1389774649,3206359,6186171,257946,944,4642.017,4642.017,0.0,0.0,2765.0076,861.76965,30.95908,0.4428772,983.83777
1403366828,3237543,6209829,258565,955,4641.6646,4641.6646,0.0,0.0,2764.9365,861.6121,30.945032,0.44269338,983.7284
1416674249,3268718,6233137,259220,952,4641.4233,4641.4233,0.0,0.0,2765.0999,861.47815,30.956537,0.44255385,983.4461
1430255217,3299859,6255283,259796,934,4640.966,4640.966,0.0,0.0,2764.8115,861.34973,30.985802,0.44364935,983.37524
1444151832,3331003,6277550,260359,934,4640.819,4640.819,0.0,0.0,2764.6978,861.3558,30.997313,0.44392926,983.32385
1457308884,3362191,6299038,260901,943,4640.5933,4640.5933,0.0,0.0,2764.7202,861.31793,31.007137,0.44357228,983.1047
1470557279,3393355,6319603,261447,920,4640.355,4640.355,0.0,0.0,2764.664,861.1303,30.982904,0.44317552,983.1343
1483617306,3424555,6340279,261936,899,4640.137,4640.137,0.0,0.0,2764.411,860.9791,30.975494,0.4426642,983.32935
1496512050,3455680,6360365,262476,930,4640.0894,4640.0894,0.0,0.0,2764.3223,861.0007,30.977858,0.44235376,983.34625
1510056106,3486899,6382265,263056,905,4639.994,4639.994,0.0,0.0,2764.3926,860.92126,30.994104,0.44203013,983.24426
1525428902,3518067,6404057,263649,908,4639.7744,4639.7744,0.0,0.0,2764.3606,860.83484,30.957657,0.442634,983.1785
1540932679,3549199,6425814,264199,888,4639.578,4639.578,0.0,0.0,2764.513,860.6872,30.961615,0.44296625,982.9733
1553520993,3580411,6447306,264774,914,4639.2783,4639.2783,0.0,0.0,2764.3076,860.58246,30.96323,0.4429904,982.98193
1567058313,3611587,6469045,265336,903,4639.197,4639.197,0.0,0.0,2764.1428,860.5797,30.921026,0.44332954,983.10986
1582207861,3642772,6490451,265931,917,4639.149,4639.149,0.0,0.0,2764.3071,860.4552,30.932737,0.44345278,983.01056
1596268223,3673995,6511937,266489,919,4638.834,4638.834,0.0,0.0,2764.2437,860.3322,30.943838,0.44357708,982.87067
1609741083,3705077,6532219,267026,879,4638.6064,4638.6064,0.0,0.0,2764.176,860.13995,30.901073,0.44272092,982.9465
1623301076,3736164,6550526,267488,869,4638.527,4638.527,0.0,0.0,2764.203,859.9701,30.882801,0.44313222,983.02814
1637303509,3767368,6570521,268022,889,4638.4062,4638.4062,0.0,0.0,2764.221,859.93524,30.859009,0.44299978,982.9482
1650453722,3798543,6590961,268570,885,4638.1035,4638.1035,0.0,0.0,2764.1487,859.7391,30.857433,0.44363534,982.9145
1665594549,3829731,6610293,269097,875,4638.012,4638.012,0.0,0.0,2763.9993,859.8346,30.84878,0.4428807,982.8868
1679784218,3860955,6630605,269643,874,4637.9233,4637.9233,0.0,0.0,2763.9136,859.6421,30.813423,0.44268763,983.1117
1695349182,3892076,6651554,270250,876,4637.9014,4637.9014,0.0,0.0,2764.1765,859.531,30.769693,0.4426885,982.9814
1709438069,3923259,6671648,270799,883,4637.661,4637.661,0.0,0.0,2764.3396,859.3202,30.742373,0.44270223,982.81635
1722532902,3954459,6691766,271370,877,4637.336,4637.336,0.0,0.0,2764.1714,859.18744,30.742966,0.442824,982.79156
1736868390,3985618,6713615,271981,883,4637.2354,4637.2354,0.0,0.0,2764.251,859.0835,30.712107,0.44279385,982.7459
1750265239,4016775,6734392,272546,872,4636.9688,4636.9688,0.0,0.0,2764.1382,858.8987,30.736864,0.4437181,982.75146
1763114880,4047926,6753297,273060,875,4636.8516,4636.8516,0.0,0.0,2764.0845,858.8207,30.712837,0.44350076,982.7898
1777125983,4079124,6773406,273636,866,4636.81,4636.81,0.0,0.0,2764.2207,858.8202,30.710917,0.4430727,982.6153
1789656087,4110339,6793436,274190,866,4636.6064,4636.6064,0.0,0.0,2764.0947,858.75507,30.69333,0.4428604,982.62036
1802676216,4141511,6813349,274777,868,4636.4453,4636.4453,0.0,0.0,2764.0261,858.72473,30.676035,0.44299355,982.57513
1816094786,4172708,6832870,275311,866,4636.435,4636.435,0.0,0.0,2763.8948,858.6488,30.681122,0.442943,982.7673
1830881382,4203884,6852498,275827,862,4636.4336,4636.4336,0.0,0.0,2763.9915,858.64905,30.657343,0.44305408,982.69275
1844192147,4235092,6872613,276389,854,4636.3486,4636.3486,0.0,0.0,2763.915,858.6521,30.629484,0.44325647,982.7087
1861252759,4266303,6894169,277045,854,4636.1753,4636.1753,0.0,0.0,2763.965,858.5719,30.628542,0.44331518,982.56635
1873658246,4297511,6914012,277587,864,4635.943,4635.943,0.0,0.0,2764.0122,858.3759,30.624992,0.443592,982.48615
1887981576,4328654,6934416,278149,850,4635.7427,4635.7427,0.0,0.0,2763.8398,858.3225,30.614534,0.44358075,982.5224
1901649376,4359847,6953663,278660,860,4635.7217,4635.7217,0.0,0.0,2763.8027,858.2928,30.611122,0.443647,982.5712
1913223270,4391035,6969299,279068,858,4635.6475,4635.6475,0.0,0.0,2764.008,858.1871,30.574677,0.4436126,982.4337
1923718191,4422140,6984012,279473,843,4635.46,4635.46,0.0,0.0,2763.9685,858.03876,30.54487,0.44361836,982.4645
1935555034,4453304,7000650,279963,840,4635.348,4635.348,0.0,0.0,2763.983,857.8926,30.54534,0.44387034,982.48346
1947147206,4484520,7017037,280426,858,4635.2334,4635.2334,0.0,0.0,2763.8337,857.8346,30.558802,0.44392392,982.5624
1959387573,4515766,7035447,280928,853,4635.1797,4635.1797,0.0,0.0,2763.8706,857.75714,30.533907,0.44416267,982.57404
1972803812,4546972,7054593,281417,829,4635.005,4635.005,0.0,0.0,2763.7388,857.72406,30.555893,0.4442947,982.5419
1985406773,4578151,7073125,281913,829,4634.9634,4634.9634,0.0,0.0,2763.7153,857.6922,30.53885,0.44438553,982.5725
1997558239,4609271,7090851,282410,844,4635.0024,4635.0024,0.0,0.0,2763.6982,857.69293,30.54699,0.44466785,982.6195
2012058003,4640380,7110969,282976,849,4634.949,4634.949,0.0,0.0,2763.8496,857.6349,30.542063,0.44488356,982.4776
2026996259,4671577,7129917,283503,837,4634.733,4634.733,0.0,0.0,2763.6567,857.55585,30.513332,0.4447805,982.5625
2040468157,4702771,7149583,283990,835,4634.714,4634.714,0.0,0.0,2763.68,857.607,30.51602,0.44508666,982.46606
2055865710,4733875,7171239,284631,821,4634.656,4634.656,0.0,0.0,2763.6023,857.5141,30.51425,0.4455134,982.5794
2070321091,4765068,7190015,285175,821,4634.6616,4634.6616,0.0,0.0,2763.7483,857.55023,30.505144,0.4456229,982.4122
2084076435,4796280,7208472,285728,828,4634.4546,4634.4546,0.0,0.0,2763.734,857.40656,30.488264,0.4456789,982.3804
2097904523,4827403,7226398,286260,835,4634.383,4634.383,0.0,0.0,2763.715,857.35455,30.474712,0.44572723,982.3928
2111061748,4858611,7245367,286823,830,4634.3438,4634.3438,0.0,0.0,2763.6938,857.27716,30.465315,0.44599697,982.4614
2122966550,4889816,7263132,287390,836,4634.244,4634.244,0.0,0.0,2763.8132,857.22833,30.448639,0.44613695,982.3078
2137348905,4920985,7281108,287933,823,4634.087,4634.087,0.0,0.0,2763.7214,857.0891,30.445887,0.4466729,982.38403
2150314041,4952147,7299525,288461,819,4634.0737,4634.0737,0.0,0.0,2763.7993,857.0066,30.419682,0.44662356,982.4017
2164706730,4983361,7321113,289121,811,4633.9897,4633.9897,0.0,0.0,2763.773,856.96246,30.421228,0.44695073,982.3861
2179830286,5014539,7339189,289624,833,4633.9023,4633.9023,0.0,0.0,2763.783,856.8753,30.403309,0.44697684,982.3939
2192536952,5045667,7357367,290128,822,4633.8555,4633.8555,0.0,0.0,2763.7527,856.8619,30.403553,0.44702566,982.39044
2206401411,5076843,7375612,290642,818,4633.7437,4633.7437,0.0,0.0,2763.8528,856.7637,30.388882,0.4472828,982.29095
2221516633,5108020,7394544,291200,812,4633.65,4633.65,0.0,0.0,2763.8574,856.72974,30.351254,0.44739664,982.264
2234214521,5139212,7412253,291687,815,4633.5723,4633.5723,0.0,0.0,2763.85,856.67773,30.373953,0.4476599,982.22253
2247937103,5170431,7428462,292163,815,4633.438,4633.438,0.0,0.0,2763.785,856.62134,30.376896,0.447861,982.2072
2262481244,5201523,7447859,292741,807,4633.368,4633.368,0.0,0.0,2763.7473,856.56354,30.37396,0.4477532,982.2357
2277125904,5232739,7466108,293320,822,4633.3257,4633.3257,0.0,0.0,2763.6335,856.57214,30.370985,0.4479297,982.3013
2291092368,5263979,7484546,293844,816,4633.3477,4633.3477,0.0,0.0,2763.6243,856.5073,30.358334,0.44778308,982.40985
2304110922,5295152,7501344,294338,822,4633.3716,4633.3716,0.0,0.0,2763.663,856.40955,30.360739,0.448241,982.48975
2318636065,5326319,7519811,294928,805,4633.3335,4633.3335,0.0,0.0,2763.738,856.3287,30.3646,0.44840446,982.4541
2332889671,5357491,7537324,295477,817,4633.1904,4633.1904,0.0,0.0,2763.7112,856.31934,30.334011,0.44851586,982.3774
2346613900,5388711,7554261,295961,812,4633.11,4633.11,0.0,0.0,2763.6633,856.28766,30.32525,0.44847104,982.3854
2359768470,5419907,7570862,296452,801,4633.073,4633.073,0.0,0.0,2763.6099,856.2628,30.34155,0.4484362,982.4105
2374994296,5451067,7589854,296989,816,4633.0757,4633.0757,0.0,0.0,2763.674,856.2282,30.323248,0.4485781,982.4018
2388466358,5482271,7606178,297474,810,4633.0156,4633.0156,0.0,0.0,2763.6646,856.2045,30.29914,0.44874653,982.39886
2401358577,5513400,7623435,297948,817,4633.031,4633.031,0.0,0.0,2763.7795,856.1612,30.29132,0.44890955,982.3499
2413902595,5544628,7639172,298419,808,4632.921,4632.921,0.0,0.0,2763.851,856.1246,30.265871,0.44870424,982.2305
2426834347,5575832,7654796,298814,807,4632.7773,4632.7773,0.0,0.0,2763.754,855.9998,30.257885,0.44902006,982.31647
2439351517,5607015,7671962,299327,806,4632.798,4632.798,0.0,0.0,2763.7932,856.0511,30.233402,0.44910622,982.27075
2451248937,5638132,7687820,299819,793,4632.717,4632.717,0.0,0.0,2763.6135,856.005,30.22831,0.4494241,982.42035
2466668490,5669311,7704416,300339,803,4632.7876,4632.7876,0.0,0.0,2763.7622,855.9289,30.220806,0.44942445,982.42615
2479701518,5700511,7720470,300847,797,4632.696,4632.696,0.0,0.0,2763.8032,855.87396,30.201382,0.44936314,982.36774
2492194760,5731692,7737277,301342,824,4632.6016,4632.6016,0.0,0.0,2763.8271,855.7769,30.188896,0.44946733,982.35895
2504223503,5762759,7753444,301826,798,4632.5664,4632.5664,0.0,0.0,2763.7686,855.82385,30.190367,0.44945505,982.334
2515689836,5793875,7769417,302257,812,4632.5576,4632.5576,0.0,0.0,2763.959,855.7498,30.153519,0.449563,982.2457
2527630633,5825095,7786072,302756,807,4632.426,4632.426,0.0,0.0,2763.8179,855.7077,30.171772,0.4496608,982.27893
2539124662,5856211,7802058,303260,800,4632.392,4632.392,0.0,0.0,2763.859,855.62,30.155863,0.4496207,982.30743
