Iteration,Time (ms),# Perturbations,# Worse Values Kept,# Non-Zero,Total Energy,Equality Energy,Entropy Energy,Inequality Energy,Uncertain Slip Rate,Paleoseismic Event Rate,Laplacian Smoothing (43 parents),Rupture Rate Minimization,Uncertain MFD Equality
2626414516,6352089,8196886,332630,888,6022.2896,6022.2896,0.0,0.0,3376.4033,1468.8538,15.28774,0.5698261,1161.175
2638076374,6383274,8212001,333051,909,6022.2397,6022.2397,0.0,0.0,3376.3872,1468.8765,15.286863,0.56994575,1161.1194
2649448669,6414458,8225489,333405,896,6022.1724,6022.1724,0.0,0.0,3376.3513,1468.8579,15.292373,0.57013893,1161.1005
2660542625,6445657,8240174,333844,887,6022.2,6022.2,0.0,0.0,3376.2578,1468.8408,15.295924,0.57016635,1161.2355
2670477170,6476908,8253783,334218,895,6022.193,6022.193,0.0,0.0,3376.298,1468.906,15.271969,0.57044196,1161.1462
2682125994,6508110,8267105,334599,885,6022.11,6022.11,0.0,0.0,3376.273,1468.8695,15.277394,0.57014984,1161.1196
2692508837,6539288,8280470,334971,916,6022.0503,6022.0503,0.0,0.0,3376.3198,1468.7705,15.258652,0.5699096,1161.1312
2702605539,6570448,8293261,335319,901,6021.9546,6021.9546,0.0,0.0,3376.356,1468.7236,15.2599945,0.5702041,1161.045
2714972667,6601669,8308252,335764,889,6021.874,6021.874,0.0,0.0,3376.3032,1468.78,15.271009,0.57026833,1160.9493
2726538034,6632890,8322172,336171,904,6021.738,6021.738,0.0,0.0,3376.12,1468.6425,15.259764,0.57016414,1161.1453
2738068776,6664125,8336973,336581,889,6021.901,6021.901,0.0,0.0,3376.1252,1468.8202,15.260599,0.57040733,1161.1244
2749604925,6695381,8350490,336968,885,6021.854,6021.854,0.0,0.0,3376.0999,1468.8182,15.250304,0.5701812,1161.1155
2761019425,6726618,8364491,337343,895,6021.8765,6021.8765,0.0,0.0,3376.069,1468.9028,15.245751,0.57000685,1161.089
2772667078,6757823,8377292,337662,886,6021.885,6021.885,0.0,0.0,3375.9841,1469.0226,15.2326,0.5700517,1161.0754
2783428693,6789023,8391020,338062,876,6021.8926,6021.8926,0.0,0.0,3375.9727,1468.9854,15.240664,0.57006,1161.1238
2792762747,6820313,8403220,338406,878,6021.9116,6021.9116,0.0,0.0,3375.9102,1469.031,15.230422,0.57008606,1161.1697
2804576585,6851569,8417943,338802,892,6021.9307,6021.9307,0.0,0.0,3375.9253,1469.0125,15.247477,0.57037514,1161.1749
2817654038,6882765,8432416,339228,867,6021.88,6021.88,0.0,0.0,3375.8909,1468.9838,15.230781,0.57045877,1161.204
2829546146,6913983,8446932,339631,883,6021.8994,6021.8994,0.0,0.0,3375.9395,1469.0182,15.241937,0.5707164,1161.1289
2842331696,6945165,8462762,340073,885,6021.8584,6021.8584,0.0,0.0,3375.8457,1469.0424,15.228735,0.5705904,1161.1707
2856158352,6976413,8477858,340472,870,6021.892,6021.892,0.0,0.0,3375.7766,1469.1702,15.232474,0.5705139,1161.1422
2869661944,7007624,8494142,340940,883,6021.9062,6021.9062,0.0,0.0,3375.7847,1469.2078,15.218268,0.570484,1161.1249
2882411771,7038864,8509406,341368,869,6021.96,6021.96,0.0,0.0,3375.8313,1469.2047,15.206313,0.5705045,1161.147
2895589663,7069212,8525903,341888,867,6021.9844,6021.9844,0.0,0.0,3375.6885,1469.3397,15.21351,0.5709192,1161.1718
2908745467,7100440,8542907,342381,871,6022.0137,6022.0137,0.0,0.0,3375.687,1469.2994,15.224861,0.5708008,1161.2317
2922587453,7131649,8559371,342885,883,6022.043,6022.043,0.0,0.0,3375.7087,1469.3757,15.20973,0.5706855,1161.178
2934729351,7162836,8574724,343336,877,6021.9966,6021.9966,0.0,0.0,3375.7383,1469.237,15.2212305,0.5714051,1161.2285
2947467871,7194040,8589859,343748,898,6021.938,6021.938,0.0,0.0,3375.8364,1469.2148,15.219566,0.57168114,1161.0953
2960994787,7224371,8605555,344164,879,6021.8076,6021.8076,0.0,0.0,3375.759,1469.207,15.206999,0.57148767,1161.0631
