Rupture Index,Magnitude,Average Rake (degrees),Area (m^2),Length (m)
10133,9.26450172712572,0.0,1.838685997617807E11,1075070.1894367337
10134,9.274929292526622,0.0,1.8833678204552533E11,1104829.3682654905
10135,9.285109494533021,0.0,1.9280369779957324E11,1134577.164552217
10136,9.295053273129751,0.0,1.9726913881306216E11,1164309.6588148738
10137,9.304771646913366,0.0,2.0173327229062115E11,1194030.4274781402
10138,9.314275303600194,0.0,2.061964578381572E11,1223745.5582548873
10139,9.323573236317213,0.0,2.1065857568422748E11,1253454.0769978038
10140,9.332673246351682,0.0,2.1511919479022534E11,1283151.4323761316
10141,9.341584406973594,0.0,2.195787629889665E11,1312840.908992372
10142,9.350314909083131,0.0,2.2403756609530646E11,1342526.817599306
10143,9.358872314621484,0.0,2.2849582066671414E11,1372210.6738834525
10144,9.367263124375171,0.0,2.329534142569014E11,1401890.8077736138
10145,9.375493560080367,0.0,2.3741028253434216E11,1431565.5275221178
10146,9.383569469294066,0.0,2.4186634571589078E11,1461234.0100776283
10147,9.391496441811741,0.0,2.4632155885261172E11,1490895.2714850302
10148,9.399280122195995,0.0,2.5077608227259915E11,1520551.6186313336
10149,9.406925562190889,0.0,2.5522990677653146E11,1550203.8333073661
10150,9.414437496016358,0.0,2.5968299060649286E11,1579851.0280995087
10151,9.423284666538901,0.0,2.6502734405381564E11,1609491.1920472984
10152,9.43195337793029,0.0,2.7037056298593207E11,1639124.0433153156
10153,9.44045053912371,0.0,2.757125760453605E11,1668749.384490105
10154,9.448783802502227,0.0,2.8105405047329315E11,1698373.0788725866
10155,9.456956339546863,0.0,2.863929973309083E11,1727977.3354929818
10156,9.464969752680553,0.0,2.917264564509394E11,1757531.7125639156
10157,9.471531357376428,0.0,2.9616751999053876E11,1787080.6952807945
10158,9.477997969401141,0.0,3.006104321447033E11,1816649.5935829764
10159,9.48437279560219,0.0,3.0505551523011914E11,1846237.3828939022
10160,9.490656356327285,0.0,3.0950127959283105E11,1875831.7566472066
10161,9.493141352035611,0.0,3.112772975566869E11,1905420.8897425877
10162,8.978710938011233,0.0,9.52174315772901E10,478747.9475878629
10163,9.002591063171424,0.0,1.0059968345254156E11,508604.0342429902
10164,9.025221694759509,0.0,1.0598081888542108E11,538444.5706991253
10165,9.046728468992121,0.0,1.1136124277752077E11,568278.141411252
10166,9.06386665913692,0.0,1.158436620872058E11,598116.684809016
10167,9.080354498737428,0.0,1.2032618184718736E11,627965.7524574355
10168,9.096238167165033,0.0,1.2480840182590279E11,657819.8624379985
10169,9.111559405086197,0.0,1.2929004213756776E11,687670.0377406391
10170,9.126354142390642,0.0,1.3377033994299646E11,717508.0856415628
10171,9.140657597853988,0.0,1.3824941493073605E11,747335.2173355392
10172,9.154502339549577,0.0,1.427276315586117E11,777156.2031439795
10173,9.167917474521616,0.0,1.4720521942679196E11,806973.1533643942
10174,9.180928004571257,0.0,1.516818976815808E11,836783.0585507056
10175,9.193557694716091,0.0,1.5615771935850565E11,866587.7341510103
10176,9.205828915205574,0.0,1.6063297091075018E11,896389.1780525862
10177,9.217761350436117,0.0,1.6510762875574585E11,926185.5722710561
10178,9.229372447719944,0.0,1.6958141329363214E11,955976.1320973791
10179,9.240678716881186,0.0,1.7405420986463556E11,985758.8235566822
10180,9.251695374284047,0.0,1.78525887889455E11,1015534.4146472
10181,9.262436595099912,0.0,1.8299635292511865E11,1045303.9459812613
10182,9.272916134294807,0.0,1.8746577225604077E11,1075070.1894367337
10183,9.283145949138339,0.0,1.919339545397854E11,1104829.3682654905
10184,9.293137534511022,0.0,1.964008702938333E11,1134577.164552217
10185,9.302901220064403,0.0,2.0086631130732224E11,1164309.6588148738
10186,9.312447453096372,0.0,2.0533044478488123E11,1194030.4274781402
10187,9.32178639300353,0.0,2.0979363033241727E11,1223745.5582548873
10188,9.330926566931234,0.0,2.1425574817848755E11,1253454.0769978038
10189,9.339875358720262,0.0,2.187163672844854E11,1283151.4323761316
10190,9.348641428891952,0.0,2.2317593548322656E11,1312840.908992372
10191,9.357232594518258,0.0,2.2763473858956653E11,1342526.817599306
10192,9.36565607553075,0.0,2.320929931609742E11,1372210.6738834525
10193,9.373918066599291,0.0,2.3655058675116147E11,1401890.8077736138
10194,9.382024504688623,0.0,2.4100745502860223E11,1431565.5275221178
10195,9.389980973781974,0.0,2.4546351821015085E11,1461234.0100776283
10196,9.39779281808691,0.0,2.499187313468718E11,1490895.2714850302
10197,9.405465448885465,0.0,2.5437325476685922E11,1520551.6186313336
10198,9.413003705172756,0.0,2.5882707927079153E11,1550203.8333073661
10199,9.420412123707717,0.0,2.6328016310075293E11,1579851.0280995087
10200,9.429139622580667,0.0,2.686245165480757E11,1609491.1920472984
10201,9.437693386219875,0.0,2.7396773548019214E11,1639124.0433153156
10202,9.446080050717871,0.0,2.793097485396205E11,1668749.384490105
10203,9.454307001809696,0.0,2.8465122296755316E11,1698373.0788725866
10204,9.462377215114802,0.0,2.8999016982516833E11,1727977.3354929818
10205,9.470292126436203,0.0,2.953236289451994E11,1757531.7125639156
10206,9.476774401375929,0.0,2.9976469248479877E11,1787080.6952807945
10207,9.483163982174933,0.0,3.042076046389633E11,1816649.5935829764
10208,9.489463971879683,0.0,3.0865268772437915E11,1846237.3828939022
10209,9.495674822398595,0.0,3.1309845208709106E11,1875831.7566472066
10210,9.498131348706929,0.0,3.148744700509469E11,1905420.8897425877
10211,7.254656013022467,0.0,1.797461613854449E9,59915.39042253768
10212,7.430716630885778,0.0,2.696003413217762E9,89866.78008903938
10213,7.555707560428649,0.0,3.5951043945057664E9,119836.81068561706
10214,7.652653984303031,0.0,4.49425838512471E9,149808.6052761058
10215,7.856718984466026,0.0,7.189906852132525E9,119836.81068561706
10216,7.9536703292833675,0.0,8.988241161720207E9,149808.6052761058
10217,8.032842897256906,0.0,1.0785676054326393E10,179767.6870379472
10218,8.099752316657446,0.0,1.2582208159084953E10,209709.8091080066
10219,8.15770250666416,0.0,1.4378286072635393E10,239642.61556385434
10220,8.208826499277755,0.0,1.6174511367715057E10,269570.3017478647
10221,8.254562036628048,0.0,1.797077296754492E10,299498.93452986237
10222,8.208918624582992,0.0,1.6177942775588417E10,179767.6870379472
10223,8.275830420049594,0.0,1.887274902673441E10,209709.8091080066
10224,8.333784839689534,0.0,2.1566995542137993E10,239642.61556385434
10225,8.384920138307677,0.0,2.4261910924600292E10,269570.3017478647
10226,8.43066400216416,0.0,2.695683612743937E10,299498.93452986237
10227,8.47201499804962,0.0,2.964967657211171E10,329414.37802528555
10228,8.509755064461991,0.0,3.234149329514182E10,359315.3240102981
10229,8.544481161356893,0.0,3.503371591717681E10,389221.11803013715
10230,8.576635180969241,0.0,3.772595647142504E10,419130.76637953863
10231,8.606570869743432,0.0,4.041810811927341E10,449038.6163389684
10232,8.45874021676692,0.0,2.8757105075760914E10,239642.61556385434
10233,8.50988248862986,0.0,3.2350983853391346E10,269570.3017478647
10234,8.5556293720728,0.0,3.594466390063403E10,299498.93452986237
10235,8.59698224002057,0.0,3.9535509587147606E10,329414.37802528555
10236,8.634724464421168,0.0,4.312504956447386E10,359315.3240102981
10237,8.669453116332402,0.0,4.671520915985185E10,389221.11803013715
10238,8.701606836560835,0.0,5.030510427662005E10,419130.76637953863
10239,8.731541624272838,0.0,5.389480122629272E10,449038.6163389684
10240,8.759543279503351,0.0,5.7484209144767204E10,478937.3675969345
10241,8.785843365554467,0.0,6.107291876173072E10,508821.90204541036
10242,8.81063666188125,0.0,6.46609379245841E10,538695.3326668176
10243,8.834088006374522,0.0,6.8248540814902214E10,568563.8576288963
10244,8.856335565765326,0.0,7.183580360998164E10,598431.8941496735
10245,8.652579330526493,0.0,4.4934973834916695E10,299498.93452986237
10246,8.693934450481844,0.0,4.942420120735533E10,329414.37802528555
10247,8.731678962106063,0.0,5.391184720364828E10,359315.3240102981
10248,8.76640918463848,0.0,5.840021871076736E10,389221.11803013715
10249,8.79856237009855,0.0,6.288798717508003E10,419130.76637953863
10250,8.82849575712476,0.0,6.737536251613049E10,449038.6163389684
10251,8.856496916713304,0.0,7.186249734373685E10,478937.3675969345
10252,8.882798314261265,0.0,7.634906666060036E10,508821.90204541036
10253,8.90759392113057,0.0,8.08349858662958E10,538695.3326668176
10254,8.931047424210352,0.0,8.532040254905972E10,568563.8576288963
10255,8.948933714654517,0.0,8.890766534413914E10,598431.8941496735
10256,8.966111399924358,0.0,9.249471327209274E10,628302.3010971668
10257,8.982633387121272,0.0,9.608131005378421E10,658171.1495502573
10258,8.998547778822946,0.0,9.96674450409521E10,688036.1682519966
10259,9.013895438624118,0.0,1.0325260136595276E11,717890.8696625716
10260,9.028715545449794,0.0,1.0683686247882977E11,747736.5285034173
10261,8.77310190673069,0.0,5.930717028331295E10,359315.3240102981
10262,8.804784998570469,0.0,6.379554179043203E10,389221.11803013715
10263,8.83430920251762,0.0,6.8283310254744705E10,419130.76637953863
10264,8.86195107162739,0.0,7.277068559579518E10,449038.6163389684
10265,8.887937028009368,0.0,7.725782042340154E10,478937.3675969345
10266,8.912452504991442,0.0,8.174438974026505E10,508821.90204541036
10267,8.935654465370744,0.0,8.62303089459605E10,538695.3326668176
10268,8.957677077651002,0.0,9.071572562872441E10,568563.8576288963
10269,8.974519935723919,0.0,9.430298842380383E10,598431.8941496735
10270,8.990732951944688,0.0,9.789003635175743E10,628302.3010971668
10271,9.006360494266076,0.0,1.014766331334489E11,658171.1495502573
10272,9.021443267189916,0.0,1.0506276812061679E11,688036.1682519966
10273,9.03601584610968,0.0,1.0864792444561745E11,717890.8696625716
10274,9.050111816525595,0.0,1.1223218555849446E11,747736.5285034173
10275,9.063762089228462,0.0,1.1581577244822185E11,777575.8439873105
10276,9.076994518226956,0.0,1.193988521758823E11,807410.7529050545
10277,9.089833197313721,0.0,1.2298123361874677E11,837239.0953162457
10278,9.102300806977546,0.0,1.2656291490266695E11,867061.8176208641
10279,9.114418886760431,0.0,1.3014412319950912E11,896881.1875589928
10280,8.856605596158118,0.0,7.188048274900476E10,419130.76637953863
10281,8.882905191807655,0.0,7.636785809005524E10,449038.6163389684
10282,8.907701397703644,0.0,8.085499291766159E10,478937.3675969345
10283,8.93115511691737,0.0,8.53415622345251E10,508821.90204541036
10284,8.953403726796942,0.0,8.982748144022055E10,538695.3326668176
10285,8.97456557051088,0.0,9.431289812298447E10,568563.8576288963
10286,8.990777867762382,0.0,9.790016091806389E10,598431.8941496735
10287,9.006405753248893,0.0,1.0148720884601749E11,628302.3010971668
10288,9.021488890120033,0.0,1.0507380562770895E11,658171.1495502573
10289,9.036063875206244,0.0,1.0865994061487685E11,688036.1682519966
10290,9.050161775571874,0.0,1.122450969398775E11,717890.8696625716
10291,9.063813030480961,0.0,1.1582935805275452E11,747736.5285034173
10292,9.077045775359633,0.0,1.194129449424819E11,777575.8439873105
10293,9.089885427059896,0.0,1.2299602467014235E11,807410.7529050545
10294,9.102353960999851,0.0,1.2657840611300682E11,837239.0953162457
10295,9.114472156395571,0.0,1.30160087396927E11,867061.8176208641
10296,9.126259838132112,0.0,1.3374129569376918E11,896881.1875589928
10297,9.137734614498351,0.0,1.3732206180225987E11,926696.8581226774
10298,9.14891184341788,0.0,1.4090212949444452E11,956506.2701283934
10299,9.159806352430431,0.0,1.4448144546047516E11,986309.1985552261
10300,9.170431585634677,0.0,1.4805985607216968E11,1016104.057460616
10301,9.18080010911409,0.0,1.5163723538034003E11,1045892.006794232
10302,9.190924200484657,0.0,1.5521366735900388E11,1075674.381584275
10303,9.20081484607222,0.0,1.5878907434824503E11,1105449.594536726
10304,9.210482773010106,0.0,1.6236355609489117E11,1135214.5500996409
10305,9.219937499904983,0.0,1.6593702213199496E11,1164967.087676909
10306,9.2291883236985,0.0,1.6950953250821777E11,1194709.078753232
10307,8.917790757197452,0.0,8.275537559194905E10,449529.6173621625
10308,7.254608393491292,0.0,1.7972645363288546E9,59908.82278716268
10309,7.430671700527602,0.0,2.6957245096794415E9,89857.48346421758
10310,7.555671084469306,0.0,3.5948024576267586E9,119826.7470873608
10311,7.652627350587164,0.0,4.493982776595497E9,149799.42592158573
10312,7.856691562994969,0.0,7.1894528932971115E9,119826.7470873608
10313,7.953643031285199,0.0,8.987676214288918E9,149799.42592158573
10314,8.03281212751853,0.0,1.0784911916037378E10,179754.83851464104
10315,8.099726300117812,0.0,1.2581454439916431E10,209697.11860504
10316,8.157685311929457,0.0,1.4377716813284988E10,239633.57867428655
10317,8.208834289828282,0.0,1.6174801515583168E10,269580.06477854156
10318,8.254588492737238,0.0,1.797186773563601E10,299526.82366258575
10319,8.20892336877482,0.0,1.617811950306593E10,179754.83851464104
10320,8.27583797662027,0.0,1.8873077409126495E10,209697.11860504
10321,8.33380156926026,0.0,2.156782634690791E10,239633.57867428655
10322,8.384955284358409,0.0,2.4263874444374226E10,269580.06477854156
10323,8.430710066409967,0.0,2.6959695508830673E10,299526.82366258575
10324,8.472064815602835,0.0,2.9653077860319088E10,329447.6998414206
10325,8.50981006617321,0.0,3.2345589483716614E10,359358.7956329574
10326,8.54454139693689,0.0,3.5038575350071686E10,389272.44204496656
10327,8.576695320416777,0.0,3.7731180985869225E10,419186.3534639762
10328,8.606630331020398,0.0,4.042364233538821E10,449100.22679821646
10329,8.45878403141701,0.0,2.8760006442246895E10,239633.57867428655
10330,8.509939630357913,0.0,3.2355240676511158E10,269580.06477854156
10331,8.555693905365045,0.0,3.5950005443113335E10,299526.82366258575
10332,8.597050998940272,0.0,3.954176948052681E10,329447.6998414206
10333,8.63479835156007,0.0,4.313238712289103E10,359358.7956329574
10334,8.669530975516416,0.0,4.672358490098719E10,389272.44204496656
10335,8.701684179754022,0.0,5.031406388432921E10,419186.3534639762
10336,8.731617383885986,0.0,5.390420362522598E10,449100.22679821646
10337,8.759620082527904,0.0,5.749437587866817E10,479009.9721610256
10338,8.785925067813087,0.0,6.108440928379524E10,508911.8136449199
10339,8.810725227988929,0.0,6.467412565355109E10,538807.5304021697
10340,8.834183101249728,0.0,6.8263486444066734E10,568699.3311930954
10341,8.850975834706526,0.0,7.095470805393855E10,598588.9243414043
10342,8.6164213246136,0.0,4.134532852277801E10,299526.82366258575
10343,8.652599807404606,0.0,4.493709256019148E10,329447.6998414206
10344,8.685984599774347,0.0,4.85277102025557E10,359358.7956329574
10345,8.716990073510368,0.0,5.211890798065186E10,389272.44204496656
10346,8.745923113239543,0.0,5.570938696399388E10,419186.3534639762
10347,8.77304593079786,0.0,5.9299526704890656E10,449100.22679821646
10348,8.798574191228653,0.0,6.288969895833284E10,479009.9721610256
10349,8.822683911012847,0.0,6.6479732363459915E10,508911.8136449199
10350,8.845523324012438,0.0,7.006944873321577E10,538807.5304021697
10351,8.867219294707278,0.0,7.365880952373141E10,568699.3311930954
10352,8.88280380040813,0.0,7.635003113360324E10,598588.9243414043
10353,8.897846809744681,0.0,7.90409669407098E10,628476.2221599694
10354,8.912384009519828,0.0,8.173149829112576E10,658358.910424463
10355,8.926448537190419,0.0,8.442168258334822E10,688236.636080468
10356,8.94006850429967,0.0,8.711119789752458E10,718106.500590304
10357,8.953271271946404,0.0,8.980008923258989E10,747968.9590619154
10358,8.717039856492503,0.0,5.212488269681576E10,359358.7956329574
10359,8.745975290747989,0.0,5.571608047491192E10,389272.44204496656
10360,8.773097433763542,0.0,5.930655945825394E10,419186.3534639762
10361,8.79862252972365,0.0,6.289669919915071E10,449100.22679821646
10362,8.822730546235375,0.0,6.6486871452592896E10,479009.9721610256
10363,8.845569534991968,0.0,7.007690485771999E10,508911.8136449199
10364,8.867265350246392,0.0,7.366662122747583E10,538807.5304021697
10365,8.887926693548284,0.0,7.725598201799147E10,568699.3311930954
10366,8.902797837445952,0.0,7.99472036278633E10,598588.9243414043
10367,8.917175074435306,0.0,8.263813943496985E10,628476.2221599694
10368,8.931089508768556,0.0,8.532867078538582E10,658358.910424463
10369,8.944570228477506,0.0,8.801885507760828E10,688236.636080468
10370,8.957641863637614,0.0,9.070837039178464E10,718106.500590304
10371,8.970328628329957,0.0,9.339726172684995E10,747968.9590619154
10372,8.982653089236027,0.0,9.608566896257898E10,777826.2485202842
10373,8.99463578696827,0.0,9.877370151697011E10,807678.3640059836
10374,9.006294579307948,0.0,1.014612326893918E11,837524.6249858586
10375,9.017646334865486,0.0,1.0414823217276878E11,867365.077512248
10376,9.028707402985624,0.0,1.0683485944132542E11,897202.1736001709
10377,9.039492424587475,0.0,1.0952115534094344E11,927035.5768303755
10378,9.050014117535834,0.0,1.1220694059103574E11,956862.7590548334
10379,9.060284812909135,0.0,1.1489216888093958E11,986683.7531093463
10380,9.070315764879325,0.0,1.1757673363870549E11,1016497.8589111007
10381,9.080117275806117,0.0,1.202604744342153E11,1046302.7039276026
10382,7.254603989538548,0.0,1.7972463112832527E9,59908.20781902678
10383,7.430669422040623,0.0,2.6957103668244033E9,89857.00663710093
10384,7.555652718058251,0.0,3.594650435670354E9,119821.67562822238
10385,7.652599388264939,0.0,4.493693437693421E9,149789.77602149558
10386,7.856732057472366,0.0,7.190123284117682E9,119821.67562822238
10387,7.953666847621633,0.0,8.988169104795914E9,149789.77602149558
10388,8.032834773713061,0.0,1.0785474308290573E10,179742.21914485504
10389,8.09975078680591,0.0,1.2582163836859518E10,209684.69152730628
10390,8.157718603452324,0.0,1.4378819003125525E10,239623.6476374599
10391,8.208879153117824,0.0,1.6176472485676298E10,269579.98542564455
10392,8.254637380981535,0.0,1.797389093308912E10,299535.4405365676
10393,8.20897515320923,0.0,1.6180048667911987E10,179742.21914485504
10394,8.275893552259234,0.0,1.8875492709477642E10,209684.69152730628
10395,8.333865451711986,0.0,2.1570999098464516E10,239623.6476374599
10396,8.385026234261495,0.0,2.4267838717813236E10,269579.98542564455
10397,8.430782637211347,0.0,2.6964200867371784E10,299535.4405365676
10398,8.472141857214464,0.0,2.965833863654763E10,329460.4678656211
10399,8.509891075754046,0.0,3.2351623522975357E10,359375.6552463924
10400,8.544626123835002,0.0,3.504541173143305E10,389296.96640597325
10401,8.576779249042549,0.0,3.77384733550439E10,419214.7537909506
10402,8.606711485974557,0.0,4.043119686152666E10,449131.4164587649
10403,8.430816802373581,0.0,2.69663221781292E10,239623.6476374599
10404,8.472212478147593,0.0,2.966316179747792E10,269579.98542564455
10405,8.509997119516779,0.0,3.235952394703647E10,299535.4405365676
10406,8.544728348264798,0.0,3.505366171621231E10,329460.4678656211
10407,8.57687674815189,0.0,3.774694660264003E10,359375.6552463924
10408,8.606813926319546,0.0,4.0440734811097725E10,389296.96640597325
10409,8.634812541492703,0.0,4.313379643470857E10,419214.7537909506
10410,8.661111706157829,0.0,4.582651994119133E10,449131.4164587649
10411,8.685910220878245,0.0,4.851939986796761E10,479048.4300404725
10412,8.709369716617568,0.0,5.121237798575941E10,508962.3406567469
10413,8.731625595050673,0.0,5.3905222797670456E10,538872.3799397405
10414,8.75279450395683,0.0,5.6597829663468544E10,568779.8775268546
10415,8.766350765379979,0.0,5.8392363506641685E10,598683.5872449301
10416,8.555774728439868,0.0,3.5956696441296524E10,299535.4405365676
10417,8.587153781822138,0.0,3.865083421047237E10,329460.4678656211
10418,8.616408620540291,0.0,4.1344119096900085E10,359375.6552463924
10419,8.643821520087224,0.0,4.403790730535778E10,389296.96640597325
10420,8.669599604361634,0.0,4.673096892896863E10,419214.7537909506
10421,8.693929979843631,0.0,4.9423692435451385E10,449131.4164587649
10422,8.716970610942251,0.0,5.211657236222767E10,479048.4300404725
10423,8.73885098187992,0.0,5.480955048001946E10,508962.3406567469
10424,8.759680654368896,0.0,5.750239529193051E10,538872.3799397405
10425,8.779555130845733,0.0,6.01950021577286E10,568779.8775268546
10426,8.792313067949676,0.0,6.198953600090174E10,598683.5872449301
10427,8.804705418226785,0.0,6.378385292062309E10,628583.21199476
10428,8.816752183915359,0.0,6.557790355608233E10,658478.2405528682
10429,8.828472509496383,0.0,6.737175602958449E10,688369.576046335
10430,8.839882112170162,0.0,6.916517539882692E10,718253.2437317555
10431,8.850997164991215,0.0,7.095819306936745E10,748130.3667053535
10432,8.86183286639785,0.0,7.275088171851248E10,778002.3541463446
10433,8.872403504580683,0.0,7.454335084811113E10,807870.4301388405
10434,8.88272110347574,0.0,7.633549417876923E10,837732.2867270806
10435,8.892797276379362,0.0,7.812728016723395E10,867588.5638006158
10436,8.902643484405289,0.0,7.991879452866522E10,897440.5527468824
10437,7.254740584184319,0.0,1.797811672153677E9,59927.05768654667
10438,7.4307915906048425,0.0,2.696468787135193E9,89882.29350571982
10439,7.555752067936414,0.0,3.5954728484473286E9,119849.10344070109
10440,7.652674980420778,0.0,4.494475667102491E9,149815.86059820256
10441,7.856840531289464,0.0,7.19191938889728E9,119849.10344070109
10442,7.953755911428313,0.0,8.990012562558275E9,149815.86059820256
10443,8.032927684443424,0.0,1.0787781946649967E10,179773.59293529682
10444,8.099847008705176,0.0,1.2584951841828186E10,209720.77193919648
10445,8.157823416657099,0.0,1.4382289628961916E10,239670.32917827574
10446,8.208985634434038,0.0,1.6180439160927998E10,269635.7744117355
10447,8.254739981514216,0.0,1.7978137707477337E10,299594.27340881404
10448,8.2090571821816,0.0,1.6183105026314648E10,179773.59293529682
10449,8.254791606664321,0.0,1.7980274921492867E10,209720.77193919648
10450,8.296169101014478,0.0,1.9777612708626595E10,239670.32917827574
10451,8.333961338586995,0.0,2.1575762240592678E10,269635.7744117355
10452,8.368718173248666,0.0,2.337346078714202E10,299594.27340881404
10453,8.400875704625669,0.0,2.5169847714908302E10,329527.78114309
10454,8.43080641143195,0.0,2.6965676988171146E10,359451.8860764569
10455,8.458811505088791,0.0,2.876182587325522E10,389383.12137767044
10456,8.485110765554051,0.0,3.0557353783319664E10,419304.9435813684
10457,8.509903881608846,0.0,3.2352577476521755E10,449223.1190894614
10458,8.368742781051564,0.0,2.3374785202886658E10,239670.32917827574
10459,8.400928966450946,0.0,2.517293473485274E10,269635.7744117355
10460,8.430886227363287,0.0,2.6970633281402084E10,299594.27340881404
10461,8.458889930751074,0.0,2.8767020209168365E10,329527.78114309
10462,8.485188865724824,0.0,3.056284948243121E10,359451.8860764569
10463,8.509990065708243,0.0,3.235899836751528E10,389383.12137767044
10464,8.533443235639488,0.0,3.4154526277579727E10,419304.9435813684
10465,8.55569081912087,0.0,3.5949749970781815E10,449223.1190894614
10466,8.576855724497745,0.0,3.7745119362239456E10,479144.5394630825
10467,8.597039035288635,0.0,3.954068022431008E10,509067.910085369
10468,8.616325678130622,0.0,4.133622386134952E10,538989.3666535695
10469,8.634790484379828,0.0,4.3131605792293816E10,568908.3080219144
10470,8.64373394725936,0.0,4.402902821589432E10,598822.3881140236
10471,8.652496035565816,0.0,4.492635640531168E10,628733.3302745316
10472,8.661083619016926,0.0,4.5823556293749565E10,658639.9920407373
10473,8.669503869001518,0.0,4.6720668733537994E10,688543.7401005455
10474,8.677762111965826,0.0,4.7617578072606186E10,718440.7201255467
10475,8.685864409360782,0.0,4.8514282067341415E10,748330.8531093886
10476,7.2549151053399425,0.0,1.7985342684146483E9,59951.14342798913
10477,7.43094286689972,0.0,2.6974082034268208E9,89913.6138055001
10478,7.5558696634138665,0.0,3.5964465404499507E9,119881.55773576902
10479,7.652777513115899,0.0,4.495536895455783E9,149851.23440957078
10480,7.85693352756995,0.0,7.19345957449951E9,119881.55773576902
10481,7.953833248864862,0.0,8.991613612618465E9,149851.23440957078
10482,8.033012841493488,0.0,1.078989743928609E10,179819.15296070013
10483,8.06775991334898,0.0,1.1688651952282803E10,209777.64209035653
10484,8.099935043717506,0.0,1.258750317500367E10,239739.35436028067
10485,8.12990077028887,0.0,1.3486689311801617E10,269712.22484636697
10486,8.157924363260955,0.0,1.4385633013947346E10,299677.01663971285
10487,8.157967740872152,0.0,1.4387069933546154E10,179819.15296070013
10488,8.184284224541654,0.0,1.5285824446542866E10,209777.64209035653
10489,8.209099330317482,0.0,1.6184675669263733E10,239739.35436028067
10490,8.232581353119478,0.0,1.708386180606168E10,269712.22484636697
10491,8.254852725935267,0.0,1.798280550820741E10,299677.01663971285
10492,8.276024553212906,0.0,1.888118719413247E10,329623.0692898827
10493,8.29620600142379,0.0,1.9779293213099155E10,359559.9367393002
10494,8.315493348558665,0.0,2.0677505124840244E10,389500.3273447869
10495,8.3339536137284,0.0,2.1575378472384724E10,419429.43794618716
10496,8.351657321985527,0.0,2.2473056863762516E10,449352.05765737
10497,8.368668429746002,0.0,2.337078377289438E10,479276.2867700396
10498,8.385040635810352,0.0,2.4268643472794353E10,509204.9377791489
10499,8.40081868846358,0.0,2.516654351563642E10,539134.938427444
10500,8.416042120463374,0.0,2.606435730808223E10,569062.0660896439
10501,7.255015353287252,0.0,1.7989494714324203E9,59964.979254378675
10502,7.431041533445368,0.0,2.698021092815872E9,89934.0322430498
10503,7.555938065764449,0.0,3.5970130340495596E9,119900.43124624185
10504,7.652829659780282,0.0,4.4960767171626835E9,149869.2259955113
10505,7.85697735369744,0.0,7.194185528309622E9,119900.43124624185
10506,7.90811857706975,0.0,8.093249211422747E9,149869.2259955113
10507,7.953875845414948,0.0,8.992495573924742E9,179844.09865113796
10508,7.255005728219853,0.0,1.798909602546272E9,59963.6555652947
10509,7.431053042749486,0.0,2.698092594509975E9,89936.42006069933
10510,7.555957318148863,0.0,3.597172494260062E9,119905.75473982097
10511,7.2544435985757865,0.0,1.7965826851610932E9,59886.08664257464
10512,7.430604951712901,0.0,2.695310222148807E9,89843.66863616768
10513,7.555600838600219,0.0,3.594221055162719E9,119807.3627084578
10514,7.652527439499783,0.0,4.492949036633959E9,149764.9611923194
10515,7.856693121983403,0.0,7.189478701376471E9,119807.3627084578
10516,7.953609347448362,0.0,8.986979157274038E9,149764.9611923194
10517,8.032747197883161,0.0,1.0783299625620806E10,179700.18761303183
10518,8.09964500790897,0.0,1.257909963302259E10,209627.38164262052
10519,8.157588638813227,0.0,1.4374516713810719E10,239546.92593153645
10520,8.208697455061259,0.0,1.6169706058218224E10,269457.9379743057
10521,8.254396411826857,0.0,1.7963920839210728E10,299349.6569080122
10522,8.208848812542975,0.0,1.6175342407134007E10,179700.18761303183
10523,8.275749576096768,0.0,1.88692361860512E10,209627.38164262052
10524,8.333705338484013,0.0,2.1563047881754868E10,239546.92593153645
10525,8.384825774440834,0.0,2.4256639843206005E10,269457.9379743057
10526,8.430529372459333,0.0,2.6948480892436134E10,299349.6569080122
10527,8.471860637116045,0.0,2.9639140072653397E10,329226.26340209413
10528,8.509607402310456,0.0,3.2330498893401627E10,359118.7819625901
10529,8.544337887635052,0.0,3.502216018993241E10,389017.2593110681
10530,8.57649322118577,0.0,3.771362682052726E10,418911.08644177584
10531,8.606421587410892,0.0,4.040421736191757E10,448788.93923537474
10532,8.458658131498977,0.0,2.875167025140493E10,239546.92593153645
10533,8.509787728056665,0.0,3.234392581586528E10,269457.9379743057
10534,8.555494679592728,0.0,3.593351770650497E10,299349.6569080122
10535,8.596829774711615,0.0,3.9521632499887115E10,329226.26340209413
10536,8.634579233336133,0.0,4.311063064400897E10,359118.7819625901
10537,8.669310078023276,0.0,4.669982565408615E10,389017.2593110681
10538,8.701465987431103,0.0,5.0288792097961655E10,418911.08644177584
10539,8.731397293992313,0.0,5.3876893174670616E10,448788.93923537474
10540,8.759387429706237,0.0,5.746358418785143E10,478645.02589050203
10541,8.785674496093176,0.0,6.1049175983691536E10,508485.56234663713
10542,8.810457160538494,0.0,6.463421794484692E10,538319.1330587638
10543,8.833901352772454,0.0,6.8219214830931435E10,568157.6764565278
10544,8.856145707793408,0.0,7.180440640149564E10,598006.7441049473
10545,8.652437524795333,0.0,4.492030405676325E10,299349.6569080122
10546,8.693775734851293,0.0,4.940614210444154E10,329226.26340209413
10547,8.73152773171327,0.0,5.389307722190639E10,359118.7819625901
