Section Index,Grid Node Index,Node Fraction,Scaled Node Fraction
423,16293,0.477389441659229,0.23163885867222758
424,16092,0.4514631924889573,0.2951141144620329
424,16093,0.11286783702677834,0.05645518286825337
424,16291,0.02477701024689791,0.018801783704676566
424,16292,0.41077064125589957,0.16545851612313373
424,16293,1.1704763544125424E-4,5.6925685911425105E-5
425,13465,0.004211667582156001,0.0025837611710621045
425,13466,0.244087815818461,0.17167615867101868
425,13467,0.24993393776256675,0.09919253954239812
425,13665,1.2109306572015034E-4,1.3150947227880128E-4
425,13666,0.3333175822653652,0.3422968669843515
425,13667,0.16831999717286783,0.12390268893166348
426,13666,0.2948117262621193,0.28525375642448386
426,13667,0.5713210742066047,0.3962480862931232
426,13866,0.10791038336631234,0.10617888249404889
426,13867,0.025907724571433165,0.022219706831860035
427,13667,0.06633084536350255,0.048330497654743614
427,13668,0.027480661812022918,0.018143029912809663
427,13866,0.0518289803752968,0.05357551827298386
427,13867,0.6147370169899808,0.5538819590990095
427,13868,0.23959662307687138,0.1959566184720168
428,15278,0.3246467358924847,0.2415636466701017
428,15279,0.2763275109599333,0.2403299007763926
428,15477,0.0034877794794839906,0.003831982071129572
428,15478,0.2629813651919167,0.22988976565500083
428,15479,0.13256010849083566,0.09353859390599141
429,15279,0.06512671931981838,0.05687363093979025
429,15280,0.1061817390245725,0.1503027675261872
429,15479,0.3664856853818848,0.2596588170724147
429,15480,0.4156017998001123,0.27558826120534435
429,15481,0.0010985138333156105,9.662686169348419E-4
429,15679,0.008386721974779967,0.010052138554798454
429,15680,0.03711723884599546,0.029153261693012526
430,15480,0.1449744864208062,0.09452652115952358
430,15481,0.36654890765979775,0.3170319812930156
430,15482,0.01418682192190826,0.019034807549081083
430,15680,0.20179227453980195,0.15584570075535914
430,15681,0.2724881350106148,0.1973319630272802
431,15481,0.003772655154741156,0.0032943753965738
431,15482,0.15116020061845192,0.20476497066411561
431,15483,0.029614905940394426,0.04753329412945571
431,15681,0.19810191069209354,0.14484160712943778
431,15682,0.5303025502547007,0.46512904347055717
431,15683,0.06998208148508844,0.06183732886756786
431,15882,0.017076297622304525,0.015469303807408404
432,15483,0.0020504743471816233,0.003154204457087441
432,15682,0.03230810686898529,0.027158713852326863
432,15683,0.497445722516204,0.42126707027599564
432,15684,0.23381011630680912,0.17974757723585677
432,15882,0.037607773261691096,0.032651461014716
432,15883,0.18396209800712224,0.1271637062856567
432,15884,0.01281069454480172,0.009643172897924027
433,16288,0.014351555250994732,0.01995157184365216
433,16289,0.3343380384793461,0.43668944639744084
433,16290,0.13521305937511036,0.1818471307787519
433,16488,0.1283901863053452,0.15643952247094142
433,16489,0.3622568673365821,0.5054010169036308
433,16490,0.025447952229899394,0.04093426300189626
434,16088,0.06401141412772027,0.07580678264394748
434,16287,0.1371167135610958,0.162840919726193
434,16288,0.5724056086053756,0.8175180239752262
434,16289,0.1208838389034976,0.16220732281386602
434,16487,0.00802077486552984,0.013057956127768978
434,16488,0.09751344081151511,0.12206592329494953
435,16086,0.02430863057347705,0.02485089104159729
435,16087,0.42976417503381414,0.4889626489920388
435,16088,0.14868569391061645,0.17391839015894398
435,16286,0.04988519274571657,0.07538961923375585
435,16287,0.3291256907153132,0.3860651628664766
435,16288,0.01816191627364751,0.0256200990664733
436,15886,0.17229850285699888,0.10699811047801677
436,15887,0.10034954105459555,0.07245365876343203
436,16085,0.05252935567615193,0.04912286584819374
436,16086,0.5137678643236135,0.5312378168210131
436,16087,0.15628322802349667,0.1798450230424796
436,16286,0.004708683900975044,0.0071974723897449775
437,15685,0.003845780957946215,0.0029683510222500613
437,15884,0.04278984942783645,0.03167047010454322
437,15885,0.47837122153939493,0.26762724028092644
437,15886,0.2309602599510818,0.1442020835545886
437,16084,0.023293268064480982,0.03568854406930145
437,16085,0.2114606127140551,0.1988157470836454
437,16086,0.009232057053441302,0.009597545906671905
438,15684,0.20238327185023336,0.15299424721786178
438,15685,0.09583166925623782,0.0739731362870189
438,15883,0.08212440524313576,0.05582230968229821
438,15884,0.5026209262929981,0.37203909957195
438,15885,0.11700733483664581,0.06546552043620693
438,16084,4.240128656810056E-5,6.496982658678048E-5
439,15077,0.08580442595241732,0.0921554236884851
439,15078,0.021156169529762965,0.01795378315450206
439,15276,0.06194621660500123,0.0635856012327823
439,15277,0.5485373665756939,0.557519005202727
439,15278,0.22338218314467811,0.16603022629670372
439,15477,0.04869175673160572,0.053437728143444545
439,15478,0.01047034729439774,0.00914268678067889
440,15075,0.06670002550279144,0.0800788902462935
440,15076,0.3187974566060722,0.5206927130827329
440,15077,0.04105461425414632,0.043985153528417774
440,15275,0.1474268055009045,0.15956772170627526
440,15276,0.41346704844555016,0.42336780156196957
440,15277,0.012571187736339615,0.01274567081858332
441,14874,0.03183238477339668,0.02029170018087203
441,14875,0.01686826143626304,0.0118433612519917
441,15074,0.3304942214534003,0.41129396809621177
441,15075,0.45484356057504,0.5461831193126184
441,15076,8.089786109465488E-4,0.0013215629906810115
441,15274,0.05197633014833914,0.058006668092717144
441,15275,0.11317345436249121,0.12251727757164424
442,14873,0.2311807394519569,0.1792396630449997
442,14874,0.161512240624234,0.10338813530888795
442,15072,0.007576468254370231,0.009535823039914083
442,15073,0.3795588670844793,0.5278290877071209
442,15074,0.22016629300798882,0.2751409924331112
443,14672,7.982029916006576E-4,9.526550115895574E-4
443,14871,0.07051677122054618,0.06652372849866978
443,14872,0.5022386308301885,0.4309975068154318
443,14873,0.1378465383871986,0.10732535774821406
443,15071,0.05034360697158615,0.08283876510581167
443,15072,0.22470995979154684,0.28401266514186063
443,15073,0.013519436481119158,0.018879773409191246
444,14670,0.03274523935312439,0.02474027339765894
444,14671,0.08040816193096047,0.0723472621746762
444,14672,0.004417286060040542,0.00516249090203725
444,14870,0.3304934708621034,0.29981540342346974
444,14871,0.49631361449791317,0.45848150533662346
444,14872,0.012554419741983607,0.010549764313414648
444,15070,0.008150121204343625,0.014111938810774945
444,15071,0.034942351542840186,0.05630187857608861
445,14669,0.08983172262780836,0.10483782116195015
445,14670,0.09014064020521353,0.06545128488092485
445,14868,0.035993262291567275,0.057332148581798144
445,14869,0.5415276103229177,0.50793569936697
445,14870,0.24248670485228696,0.21140740848537606
446,19512,0.017084560629522887,0.017144181787283778
446,19513,0.13411325500250054,0.1024972354536586
446,19711,0.006348599683792433,0.005404054613280126
446,19712,0.5429105183289213,0.3045310271690396
446,19713,0.29954453022455735,0.1738815109452134
447,19712,0.11549983156984407,0.06452732751015697
447,19713,0.5165878636938349,0.2986725065690262
447,19714,0.0369628632012291,0.03341322590362293
447,19912,0.19540854922990347,0.15609118093586535
447,19913,0.13559635914868912,0.06740725221366893
448,19713,0.012155262588797948,0.007132012193151234
448,19714,0.06890004662477658,0.06320755652281806
448,19912,0.027582239947661655,0.022359445140025403
448,19913,0.6167723510785856,0.3111574301887146
448,19914,0.2723419770850674,0.15681780222652808
448,20113,0.002227140802622993,0.0018016886263902954
449,7644,2.8447226377721392E-5,1.681239519981136E-5
449,7645,0.5594491971307497,0.3314605069484411
449,7646,0.024655879141553167,0.01807634255717944
449,7845,0.2637933993496158,0.17581827440412565
449,7846,0.15206429584590503,0.14772597852136782
450,7446,0.01040335312511538,0.0053081382106560625
450,7645,0.10973053626945194,0.06523088852472818
450,7646,0.6302979930158397,0.46365041385497663
450,7846,0.2404362718402919,0.2343604172864609
450,7847,0.009122956724943468,0.00932819387069438
451,16893,0.011038899349670006,0.005713117802708372
451,17092,0.3143031509047322,0.11188858103913342
451,17093,0.624036620793474,0.2489359543522353
451,17292,0.05024562567203767,0.0376655920413795
451,17293,3.4073392124026194E-4,2.342496151989441E-4
452,16892,0.10894154710722653,0.046918789089437266
452,16893,0.15901378142872888,0.08270151577416165
452,17091,0.011778390203420783,0.006022700071947667
452,17092,0.638759781651144,0.22851035948182977
452,17093,0.08150300485813505,0.03267250776332083
453,17093,0.7104688279916195,0.10330665162908603
453,17293,0.2895296468671841,0.07255415063088405
454,17093,0.7337429431049644,0.10711344126576222
454,17293,0.26625562584609075,0.06698611519543578
455,16894,0.0037363160938076716,0.002340186047079648
455,17094,0.8232957682418065,0.35590612824824236
455,17095,0.0016812674742591814,9.461858154058356E-4
455,17294,0.15885825315524693,0.05784284542685609
455,17295,0.012422219297590794,0.0048672037045395765
456,17093,0.40862162873266006,0.1438349196779265
456,17094,0.32827956795455737,0.14153559946468933
456,17293,0.060137423287339266,0.03648159054501107
456,17294,0.20295619375004553,0.07370287484567513
457,10244,0.0022488903591460396,0.0031923463366213935
457,10443,0.04984629844984811,0.06286222957414314
457,10444,0.5755453400904608,0.3463686689010772
457,10445,0.016260404065844152,0.008710755356499471
457,10643,0.07998311930808145,0.09581087886524542
457,10644,0.2761269470467981,0.16167342659456624
458,10444,0.0223701232766528,0.012944033744559455
458,10445,0.5400769969473251,0.27817773314064903
458,10446,0.035202093369004955,0.0226070613530067
458,10644,0.1086014052544767,0.061137474850492375
458,10645,0.293691958110645,0.15092393557184516
459,10445,0.011375040853524684,0.0062586250956997175
459,10446,0.39826178019848407,0.27321437238889107
459,10447,0.02573377141327947,0.02430296512585579
459,10645,0.1132842564850297,0.062186328094293045
459,10646,0.45129752923206906,0.2603291700345503
460,14486,0.19109582207413464,0.2277567665185735
460,14487,0.393694039797952,0.5818012412546723
460,14488,0.08673083694973734,0.1495545365508213
460,14686,0.11231074739515087,0.09636341151614808
460,14687,0.18232221644550212,0.2092744130610565
460,14688,0.033828974962457535,0.05825901760081393
461,14686,0.07413526665357716,0.06508186299296043
461,14687,0.3893468196176297,0.4572539282344444
461,14688,0.2654998519192041,0.4678244056275385
461,14886,0.021058333530796145,0.02304935330734694
461,14887,0.19331313443051873,0.2350819182852894
461,14888,0.05667871724730549,0.09975600718881161
462,14485,0.06267610563202511,0.08129165984323916
462,14486,0.211294009312908,0.2061112089237632
462,14487,0.08044086906526596,0.09729418575104357
462,14685,0.1675181174680114,0.17774225529115328
462,14686,0.36496046365905876,0.2562896095543022
462,14687,0.11310933910130723,0.10625988362501813
463,14685,0.06548964767624246,0.06948610173258346
463,14686,0.34455942257693806,0.24196118455310497
463,14687,0.22964877216795063,0.2157403555644306
463,14885,0.037629378395237875,0.04888429038531669
463,14886,0.2325586761340534,0.20361686206051494
463,14887,0.09008141025315573,0.08762731176655225
464,14885,0.006148614829353167,0.007986175080780505
464,14886,0.46665848498293117,0.40850711801624706
464,14887,0.4377583035112056,0.42575325057184643
464,15086,0.08120851390043295,0.11406645094625233
464,15087,0.008276757042543737,0.011677745522083005
465,9650,0.006079469449480512,0.005247410419243725
465,9651,0.15109260444234304,0.09011548110301726
465,9652,0.02242197077493609,0.01079574690201444
465,9850,0.26725179783859254,0.36476888846064154
465,9851,0.44625844338102305,0.5051990725533078
465,9852,0.10690343243926811,0.10186483891001825
466,9850,0.015211733947149931,0.0222261301124693
466,9851,0.2449551662118698,0.29685931349945516
466,9852,0.26438543536696957,0.2696858478733693
466,10050,0.0067404737447331565,0.007562528312664414
466,10051,0.32406467601687206,0.37819634371345906
466,10052,0.14462823173014144,0.17468548624087238
467,11255,0.09361845451195268,0.10231285578864781
467,11256,0.18541169163634288,0.2710521843045318
467,11257,0.07177473332198947,0.09731406312820079
467,11455,0.19742520334000838,0.22176338778029267
467,11456,0.34454961276189283,0.3608695272021763
467,11457,0.1072216125750045,0.09739461861417661
468,11455,0.13780803278149784,0.15441908928346854
468,11456,0.20196613179762396,0.21101639155043053
468,11457,0.043204745307411606,0.039149234640941805
468,11655,0.20937498428945506,0.33344417480398936
468,11656,0.3289213679208479,0.42312823537875277
468,11657,0.07866783850232457,0.06202551755126981
469,11655,0.12378893667186291,0.19676789824631083
469,11656,0.21978729755194806,0.28219972063797755
469,11657,0.07050840832752597,0.05548660609943338
469,11855,0.14302907082697058,0.2255564886027076
469,11856,0.31202143483529693,0.3704524711811867
469,11857,0.13086013738877167,0.11104597849768502
470,11030,0.46461901458444144,0.3392555669970505
470,11031,0.4454060354591826,0.2166816051255757
470,11032,0.0060076964203894774,0.005842094119562118
470,11230,0.0046504044304062535,0.0054860051243350045
470,11231,0.07933058251582506,0.05632546422641295
471,10830,0.266054025136958,0.3203068167871226
471,10831,0.3488744886673491,0.26638828645174045
471,10832,0.07812620325522697,0.06555636982158476
471,11030,0.0703249338264294,0.05173143678365858
471,11031,0.1964196833236276,0.09626449965246128
471,11032,0.04018472057837344,0.03936739957559237
472,10630,0.11604252602355615,0.1791361168200498
472,10631,0.24659545698221194,0.27648499099383533
472,10632,0.08023367654727,0.0745047847995009
472,10830,0.09568993006730586,0.11472708610160104
472,10831,0.29778418800148704,0.22643884092392846
472,10832,0.16367423778795007,0.13677347555817548
473,10430,0.0309396007376012,0.04807812708053767
473,10431,0.14325442211741216,0.17926103623600104
473,10432,0.030961410502732455,0.045579715163804595
473,10630,0.08077296784850753,0.125084235695251
473,10631,0.3994860154049689,0.4493229764135323
473,10632,0.3146049499411131,0.29306474691190565
474,11446,0.005229452667648406,0.006818087698118931
474,11644,0.006721222212472271,0.00651566336309851
474,11645,0.4004899346224011,0.3695380724149399
474,11646,0.494336870923811,0.4642471973835701
474,11647,0.026399321552700035,0.03604952386274268
474,11845,0.05974618751019146,0.07176584545702108
474,11846,0.007107902562430214,0.008504070378473517
475,11444,0.14344844927430034,0.14273634802206378
475,11445,0.41881879476163136,0.49491592830386366
475,11446,0.20538328813882029,0.26817069609957334
475,11644,0.06691987068334314,0.0649688751101858
475,11645,0.15134217887058202,0.13985159889929755
475,11646,0.014004986471412512,0.013171912899713187
476,11243,0.002439445532085486,0.0023963896465635437
476,11244,0.23288075757429538,0.22769073752385302
476,11245,0.3428718778886222,0.2942670206140097
476,11246,0.007260359723576602,0.008914673646178296
476,11444,0.23371389846474483,0.23388897336205844
476,11445,0.16908454220462357,0.2009535391434279
476,11446,0.01170756486283521,0.015374438869248943
477,11043,0.03336351669540013,0.02975508357212152
477,11044,0.19601527814632538,0.23897095451049463
477,11045,0.10376669244270967,0.11691475136802122
477,11243,0.14652195770973775,0.1347853479592423
477,11244,0.37244977981157273,0.340999029482235
477,11245,0.14783729436718301,0.11881393904342989
478,14076,3.7037192019700305E-4,5.037758080955308E-4
478,14077,0.053152454048052515,0.04301612774570761
478,14078,0.0753709250934898,0.04490163422993279
478,14276,0.20617858915489864,0.3243920442359945
478,14277,0.44908737773990615,0.5232958770763657
478,14278,0.21247529520672373,0.21011169800061702
478,14476,0.0033697790342795304,0.0047135351808580105
479,13876,1.1219041755099878E-4,1.1689353120475352E-4
479,13877,0.048716468662022866,0.04535323499031833
479,13878,0.004379593052760868,0.004704903380643747
479,14075,6.615055547420756E-5,8.36210035631615E-5
479,14076,0.3422952756194649,0.4703763749979943
479,14077,0.45243540047806746,0.36992178821568833
479,14078,0.14705756567211464,0.08850972985586272
479,14276,0.004880071928468544,0.00775707865131518
480,13676,2.290756250739884E-5,4.5618975353284205E-5
480,13677,0.03452715434225782,0.061988637916406804
480,13875,0.06296066559709458,0.09931959660462385
480,13876,0.4607451467511133,0.4812023257801237
480,13877,0.3974605609361695,0.37090163349554095
480,14075,0.004218960168115963,0.005345884109286651
480,14076,0.04006147660603053,0.055182806359846556
481,13265,0.4145994885682627,0.1918869821233111
481,13266,0.14498265069245,0.11039215213494606
481,13465,0.2624191290019968,0.17657751536626637
481,13466,0.17799416918980546,0.137312885078827
482,13264,0.28054144947181253,0.11449721174428157
482,13265,0.1262191004172767,0.059518979082996644
482,13464,0.3867942153935334,0.22903077841917063
482,13465,0.20644636574766864,0.14153400495510518
483,13263,0.12968522309367272,0.1289413710613689
483,13264,0.06402104972218711,0.02644873700710581
483,13463,0.5154710411904684,0.5514359120628601
483,13464,0.2908306095450985,0.1743164068798788
484,13262,0.05543097433786057,0.06367457411570045
484,13263,0.02408774452508022,0.02397103029674573
484,13462,0.5758473881654931,0.6662064728870744
484,13463,0.3094991865811228,0.33138974130406074
484,13662,0.027186956605849674,0.03218435570380021
484,13663,0.007942188855783938,0.009456451572483204
485,13261,0.027561402601143294,0.03153501525245433
485,13262,0.009180118509165077,0.010496486449931163
485,13461,0.6164375385971251,0.6149876460959747
485,13462,0.26907790621248273,0.30985721393250054
485,13661,0.0485225962842657,0.057233514027733245
485,13662,0.02924059804737844,0.03445502756106387
486,18507,0.4776376555664597,0.1116756442252888
486,18508,0.13150893553126838,0.045827163513531506
486,18707,0.39084264865341817,0.14888623964664707
487,18507,7.104462080318399E-4,1.653053967119718E-4
487,18508,0.5151512935720981,0.17864811273799153
487,18707,0.10738991455297298,0.04071102467459946
487,18708,0.3767535762311727,0.08593152839187143
488,11245,0.21823710020344547,0.183907191489411
488,11246,0.42253066668665057,0.509408219981946
488,11247,0.18624568757778512,0.21001193134436622
488,11445,0.043014765852014226,0.05019607045251089
488,11446,0.0903480407176044,0.11649622273671194
488,11447,0.03962013702411361,0.06616817763669781
489,11045,0.0576715661085643,0.06630616962903943
489,11046,0.33457198587476333,0.3145552720135163
489,11047,0.247746431679074,0.3126389378231033
489,11245,0.04541983010021207,0.03724858269578583
489,11246,0.17745590917885176,0.20820554747757153
489,11247,0.13705535745495384,0.15040001420149887
490,10845,0.08839821968927615,0.09799333196149346
490,10846,0.24556909025049464,0.20921243698838743
490,10847,0.1394435968847749,0.13527275263407612
490,11045,0.0651698434116858,0.07782236633734056
490,11046,0.2655981702257926,0.2593570349642185
490,11047,0.19573188734892286,0.25654455524216335
491,10645,0.09313926860306501,0.05883859712717276
491,10646,0.1704487567972166,0.1131508567964085
491,10647,0.07058987167052252,0.10603930656351677
491,10845,0.14169077015659592,0.15766026988598378
491,10846,0.3400157536330735,0.2907639331042069
491,10847,0.18410984243690792,0.17927364789415068
492,25699,0.30355255147982707,0.16095016660015007
492,25700,0.6736190919179084,0.3335600022653529
492,25701,0.022834022504056212,0.014863314330314386
493,25699,0.12303674596727468,0.06571285304577511
493,25700,0.09647577664565866,0.048121128971106264
493,25899,0.29095141294763943,0.23100379451372527
493,25900,0.48949414574091354,0.31018732420479145
494,25899,0.4066871280857903,0.3196740627231966
494,25900,0.34065994352963513,0.21372038351776634
494,26099,0.10460169917016597,0.09540116424448411
494,26100,0.14802515183907278,0.11967686322942156
495,17503,0.010187903734965682,0.005586064589523527
495,17504,0.5563422428238609,0.3290450607662512
495,17505,0.23256676294479792,0.20281946212747
495,17704,0.19823169049552283,0.09844043649798538
495,17705,0.0026833510204473405,0.001328493395402831
496,17303,0.01639480131850763,0.008341894056846868
496,17304,0.13721879815194707,0.10870842494592801
496,17503,0.4180337130088691,0.2277015574344641
496,17504,0.42832129873480346,0.25166138537564037
497,17302,0.08037782325850734,0.040382535388799656
497,17303,0.6779361626300179,0.3484109963109354
497,17304,0.06879568055554534,0.05504974406261075
497,17502,0.008237470005763104,0.007490356551435281
497,17503,0.1646402033978402,0.09058058647509398
498,17102,0.10047254203830074,0.052112721303992554
498,17103,0.09944893280971116,0.08073575628960722
498,17302,0.5651103315226211,0.2842987197588446
498,17303,0.23492609875426684,0.12089786585021498
499,17101,0.23387576685203684,0.16461607175398205
499,17102,0.6138984142139602,0.3182728396491223
499,17103,1.1745072082953854E-4,9.530774248546021E-5
499,17301,0.06421671160267294,0.05216880459085515
499,17302,0.08794392886892777,0.0442236135022176
500,16901,0.2093169574599572,0.1963965967443663
500,16902,0.029400806483816006,0.026865136841801238
500,17100,0.046728346212696704,0.02999739187000356
500,17101,0.6281865056963967,0.4425189714642516
500,17102,0.08634876270441956,0.04480386380043786
501,17505,0.37373695224344083,0.1834045252001547
501,17704,0.04308762891534993,0.012040237969865997
501,17705,0.5831895281090802,0.1624701783257724
502,17505,0.06909789436099832,0.03379936155165462
502,17506,0.08833410515695589,0.047705482261505804
502,17705,0.661283224499196,0.1836331660438063
502,17706,0.18130768544845072,0.08956514065603322
503,17705,0.38778932044506054,0.08589236556412785
503,17706,0.6122112503677931,0.24122327392271292
504,17705,0.16091978847823313,0.035452284129918826
504,17706,0.7292607118512477,0.2858095705340198
504,17905,0.07938528906649901,0.026970469268569098
504,17906,0.03045303515527283,0.012432634116032347
505,10653,2.983296611157319E-5,1.8224341821534545E-5
505,10654,0.012856307395460303,0.00906883427725022
505,10853,0.16774179121573812,0.07798774395394988
505,10854,0.5731469111401934,0.29882339780001327
505,10855,0.13799437530445507,0.12388206205944124
505,11054,0.09552724553540032,0.08139873069750526
505,11055,0.012741458873616022,0.016416197371502322
506,10654,0.30726482587490384,0.21693113628572722
506,10655,0.2847401862839983,0.21824182770391987
506,10656,0.014897273822282491,0.013169922075581195
506,10854,0.07948552168839394,0.04147730196214046
506,10855,0.3035590517434955,0.2727495573652567
506,10856,0.01011038070391704,0.01371030168933795
507,9055,0.00530574492629551,0.011161465738608357
507,9253,0.015430447685258333,0.012142764741679381
507,9254,0.19070860227835165,0.16556062633403804
507,9255,0.32143725367304354,0.37237075541978837
507,9256,0.06898008202784743,0.12429734011033863
507,9453,0.034163696495452506,0.026109078390335192
507,9454,0.23727563011425024,0.1899373859102439
507,9455,0.12601983815194218,0.16719431465577278
507,9456,6.658680202249876E-4,0.0018322126384824515
508,9052,5.7140440528203765E-5,4.339167287894314E-5
508,9053,0.1217888164927155,0.09849107318757225
508,9054,0.30244888341333287,0.3358919470927246
508,9055,0.0697953008527819,0.13653844785021096
508,9252,0.028147789785209928,0.0186557002332378
508,9253,0.29047595300043866,0.21257057854820513
508,9254,0.17847767316649674,0.14408692988921956
508,9255,0.00812879353421033,0.00875708095881448
508,9453,6.870802665386873E-4,4.883015215013704E-4
509,8852,0.06515573487426121,0.1339231741676207
509,8853,0.17879388482386552,0.23039271100238493
509,8854,0.032817712377846794,0.05073385301292277
509,9051,0.07062221448245344,0.1062100650197128
509,9052,0.34509453137756513,0.2730900993743129
509,9053,0.25054097517355295,0.21114134890544903
509,9054,0.042768634057631726,0.049496906303711126
509,9252,0.014172678616325509,0.009788682982084558
510,9641,0.004373073092006717,0.01365214211606386
510,9642,0.11935866279209882,0.4019445028573125
510,9643,0.14961606385206241,0.573838973231944
510,9644,4.044931465370729E-4,0.001552573078808119
510,9841,0.1624622132030641,0.31399187972998555
510,9842,0.26118612722332046,0.9006207039192828
510,9843,0.1851443387016299,0.7088543148829194
510,9844,0.01582595072817378,0.04905651765380884
510,10041,0.018600949409326134,0.05548260878136817
510,10042,0.08291921552164057,0.2932654194733328
510,10043,1.0850484532280991E-4,4.1470858935788293E-4
511,9843,0.07532085554604781,0.29114568511708055
511,9844,0.16290949381600767,0.5098258643173905
511,9845,0.033606542484985624,0.11243233991559028
511,10042,0.10601561154354436,0.37855070331290663
511,10043,0.2590463011375594,0.9995852914106421
511,10044,0.22258178739664117,0.8296658448575581
511,10045,0.06600887943258742,0.15621725949499185
511,10242,7.0336202179515E-5,1.646526948259313E-4
511,10243,0.06562116274998944,0.2526023179293682
511,10244,0.008837100689151795,0.03320998353013088
512,10044,0.036451607831560436,0.1363748512335161
512,10045,0.18191523341539356,0.43211539283147327
512,10046,0.11689286477132259,0.308982930131488
512,10047,0.003571551801474501,0.00770943056531352
512,10243,0.01986268124826514,0.07674238599035677
512,10244,0.22463406277434123,0.8473024912114663
512,10245,0.24761723236121289,0.9547499281257701
512,10246,0.11738302146348771,0.3255319949966461
512,10247,0.004012869235416711,0.008349603714550173
512,10444,0.01650525192840292,0.02639382716939713
512,10445,0.031171217748106914,0.044371019191863356
513,10245,0.01111093687465103,0.042592674853141194
513,10246,0.14209117380549466,0.39176980739308803
513,10247,0.18930232586523296,0.39159962861485653
513,10248,0.007778849756108014,0.011014198853445957
513,10445,0.1438265998946837,0.20354494198174167
513,10446,0.2600174719991683,0.45880967931034955
513,10447,0.16447930608775227,0.39954179723237404
513,10448,0.01681850670057797,0.03010005214264272
513,10645,0.0054587265847487,0.0077074697025903294
513,10646,0.059110828818457015,0.08770453609081315
514,23514,5.483765845065159E-4,1.2471851943177784E-4
514,23714,0.7397948431479899,0.20468997948309087
514,23715,0.25965749236957864,0.08088807045915503
515,23514,0.13285390497135047,0.03025423383415895
515,23714,0.8671423299415016,0.2402345465580527
516,23513,0.039521330265311405,0.008988459936781193
516,23514,0.3558456459274094,0.07957769850701905
516,23713,0.23786674841957803,0.0666526023573702
516,23714,0.3667561984877944,0.09977929232015709
517,23513,0.5951107053202312,0.13681566332196543
517,23514,0.016887081264875144,0.0038174085030932684
517,23713,0.38798834502953017,0.1098971371880952
518,23512,0.022143640745872543,0.005386756476889441
518,23513,0.791507082655547,0.18350736992052125
518,23712,0.021330001313723188,0.006676888063234299
518,23713,0.16503080669971792,0.047140411559372986
519,23917,0.06188035664203541,0.021676176447763457
519,24116,0.015256964926597916,0.009230707994561124
519,24117,0.8911929072508237,0.28691204874246395
519,24118,0.03163560620387653,0.008822723410629328
520,24117,0.2772827530611462,0.09030117709017609
520,24118,0.6379769450657118,0.1799803023751831
520,24317,0.02364081605433593,0.014383187710360163
520,24318,0.06111507579666921,0.02987899732494007
521,24118,0.3475546518278495,0.09137355910242251
521,24119,0.06810551628348249,0.0391049299653967
521,24318,0.5623493177253993,0.25621307017786665
521,24319,0.02201367078679401,0.011616127881631855
522,24318,0.033163446535513216,0.008901817967429273
522,24319,0.9667368488570233,0.30053920449309246
523,24119,0.05424276210366726,0.01834938221098189
523,24318,0.39482343201037584,0.10598110789538401
523,24319,0.5508385250669444,0.17124726803428456
524,12060,0.1936909328519786,0.11584096686919125
524,12061,0.2484676995661657,0.20139807513840347
524,12062,0.027645496664795065,0.04027191511973974
524,12260,0.09814709469516789,0.044314887178586296
524,12261,0.33578434033324445,0.2087349509503056
524,12262,0.09627099513948059,0.13459078533741495
525,12259,0.05610987149550988,0.05269130859603045
525,12260,0.5144856795516332,0.22489210033573842
525,12261,0.21556500411862733,0.12973038364213477
525,12460,0.07756086343307717,0.08251782087235118
525,12461,0.13629936534733553,0.12012208951395256
526,15483,0.05775879108800204,0.10799515163255036
526,15682,0.04095305068304912,0.04184413653674298
526,15683,0.44974555108264647,0.4629449496982932
526,15684,0.1568517346186501,0.14656819396809803
526,15882,0.02039460743441553,0.021522415549762516
526,15883,0.25931372690135857,0.2178768027160515
526,15884,0.014986023284952481,0.013711480286999088
527,15282,0.006541528612263028,0.007328994474054809
527,15481,0.020695834192575,0.021145947557975046
527,15482,0.4018540286975577,0.6369491594038169
527,15483,0.12426025484029095,0.2333662423478448
527,15681,0.05966535097332082,0.05104404803144332
527,15682,0.35268022853877506,0.361950428139248
527,15683,0.03423848971716906,0.035399465417948084
528,15280,0.01228607008484572,0.020751098153111765
528,15281,0.25056188457792633,0.44360215316491025
528,15282,0.05350102413646981,0.061572434717768104
528,15480,0.1522434835874823,0.12045725456045078
528,15481,0.44254872088961716,0.46447718543859073
528,15482,0.057524896562269424,0.09365939996167703
528,15681,0.03130384878338505,0.02750931197159462
529,15279,0.18261775612138784,0.1888342250032897
529,15280,0.32207218349062067,0.5398291290725402
529,15281,0.018333893001539498,0.032211305920555953
529,15478,0.003536377495850167,0.003675422809542054
529,15479,0.2731042500113878,0.22911866543624923
529,15480,0.2002610366794642,0.15724096820020755
530,15277,0.017913855061887956,0.02043502201061459
530,15278,0.3681205832228632,0.30708692425127604
530,15279,0.20799054938314665,0.20280467911550304
530,15477,0.10739937107970943,0.1322899569755942
530,15478,0.2714093977610339,0.26599301373171047
530,15479,0.027170658250802657,0.021494573544555997
531,14073,0.0021498704244574947,0.0016242078936333569
531,14271,0.02299705546359046,0.0464129664500758
531,14272,0.3002671631293092,0.6055788744008114
531,14273,0.43008735509467616,0.5607366098363175
531,14274,0.05715170244531671,0.0556476756970177
531,14472,0.12906010599036832,0.2598764179020979
531,14473,0.05832611009184424,0.10373555222974626
532,14273,0.010239862593503445,0.01336497667150514
532,14274,0.10954737880486858,0.1067804352163041
