Iteration,Time (ms),# Perturbations,# Worse Values Kept,# Non-Zero,Total Energy,Equality Energy,Entropy Energy,Inequality Energy,Uncertain Slip Rate,Paleoseismic Event Rate,Laplacian Smoothing (52 parents),Rupture Rate Minimization,Uncertain MFD Equality
2981295222,6820114,6307892,214723,612,9737.468,9737.468,0.0,0.0,6337.7695,925.33405,44.48227,0.4277449,2429.4548
2992914779,6851207,6318811,215069,605,9737.393,9737.393,0.0,0.0,6337.648,925.253,44.47631,0.4278848,2429.587
3006422249,6882322,6331723,215444,599,9737.3955,9737.3955,0.0,0.0,6337.5073,925.1763,44.495777,0.42801562,2429.7878
3019966402,6913494,6344485,215808,602,9737.41,9737.41,0.0,0.0,6337.5205,925.1781,44.489185,0.42806613,2429.794
3033451519,6944692,6356994,216205,600,9737.417,9737.417,0.0,0.0,6337.796,925.1694,44.48588,0.4281162,2429.5376
3046847294,6975878,6368257,216555,602,9737.314,9737.314,0.0,0.0,6337.952,925.11505,44.479927,0.42827335,2429.3386
3059591532,7007091,6380633,216912,605,9737.132,9737.132,0.0,0.0,6337.634,925.0345,44.49404,0.4283227,2429.5415
3072387243,7038202,6392325,217253,599,9737.205,9737.205,0.0,0.0,6337.6924,925.0184,44.49774,0.42830426,2429.5686
3084888343,7069418,6403858,217575,602,9737.157,9737.157,0.0,0.0,6337.6226,924.99115,44.488094,0.4283224,2429.6272
3099432654,7100598,6415455,217929,607,9737.188,9737.188,0.0,0.0,6337.9644,924.9776,44.479816,0.42829075,2429.3381
3114451781,7131801,6428112,218292,599,9737.015,9737.015,0.0,0.0,6337.5645,924.958,44.489822,0.42839295,2429.5745
3128420298,7162974,6440040,218656,600,9737.087,9737.087,0.0,0.0,6337.743,924.94336,44.492424,0.4284473,2429.4792
3141154815,7194139,6451789,219003,599,9737.062,9737.062,0.0,0.0,6337.708,924.9286,44.483837,0.4284942,2429.5127
3153596746,7225334,6463730,219328,600,9737.051,9737.051,0.0,0.0,6337.881,924.9096,44.50219,0.4285754,2429.3298
